customer_id,age_years,net_amount,net_quantity,transaction_count,return_tx_count,nl_count,nl_open_rate,nl_click_rate,return_rate_tx,cluster
A1440403,42.600958247775495,118.5,2,2,0,2.0,1.0,0.0,0.0,2
A1440960,38.51334702258727,581.2,6,5,0,2.0,1.0,0.0,0.0,2
A1441564,66.00684462696783,1823.8,12,12,0,2.0,0.5,0.0,0.0,1
A1442245,50.23134839151266,60.0,1,1,0,3.0,0.0,0.0,0.0,3
A1443505,51.48254620123203,328.5,1,1,0,1.0,1.0,0.0,0.0,2
A1443517,43.52908966461328,834.5,4,4,0,2.0,0.0,0.0,0.0,3
A1443540,58.27241615331965,816.4,9,15,3,5.0,0.4,0.2,0.2,1
A1443859,43.05544147843943,819.3,4,4,0,8.0,0.625,0.0,0.0,3
A1444004,61.73305954825462,692.5,3,3,0,1.0,1.0,0.0,0.0,2
A1444955,43.559206023271734,802.5,6,5,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1445529,48.709103353867214,180.5,1,1,0,5.0,0.2,0.0,0.0,3
A1446195,58.13826146475017,125.0,1,1,0,2.0,0.5,0.0,0.0,3
A1446594,56.865160848733744,938.6,11,11,0,7.0,0.7142857142857143,0.2857142857142857,0.0,1
A1446978,53.935660506502394,461.0,2,2,0,5.0,0.4,0.2,0.0,3
A1447609,38.847364818617386,711.0,7,5,0,2.0,0.0,0.0,0.0,3
A1447695,64.9555099247091,1028.5,8,8,0,7.0,0.7142857142857143,0.1428571428571428,0.0,1
A1447870,54.168377823408626,280.0,2,2,0,4.0,0.75,0.25,0.0,2
A1448364,48.049281314168375,1672.1999999999998,18,12,0,8.0,0.25,0.0,0.0,1
A1448991,41.86447638603696,163.0,2,2,0,3.0,1.0,0.0,0.0,2
A1449707,69.30047912388775,269.5,2,2,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1450323,65.3388090349076,282.4,4,4,0,6.0,0.6666666666666666,0.1666666666666666,0.0,2
A1450722,42.1492128678987,1330.4,11,11,0,5.0,0.6,0.0,0.0,1
A1451130,52.71184120465435,138.5,1,1,0,1.0,1.0,1.0,0.0,2
A1453052,33.36618754277892,783.3,6,6,0,7.0,0.4285714285714285,0.0,0.0,3
A1453135,54.14647501711157,863.1,6,5,0,5.0,0.8,0.4,0.0,2
A1454004,61.68377823408624,268.0,1,1,0,2.0,0.0,0.0,0.0,3
A1454375,34.83093771389459,720.0,6,6,0,5.0,0.8,0.2,0.0,2
A1454423,65.56605065023956,167.4,2,2,0,5.0,0.4,0.4,0.0,2
A1457631,43.219712525667354,496.4,3,3,0,2.0,0.5,0.0,0.0,3
A1458608,47.233401779603014,1668.0,11,11,0,2.0,0.0,0.0,0.0,1
A1460576,36.50376454483231,882.7,8,8,0,6.0,0.0,0.0,0.0,3
A1462401,58.039698836413415,685.6,6,5,0,13.0,0.3846153846153846,0.1538461538461538,0.0,3
A1462845,34.04791238877481,283.0,3,3,0,2.0,0.5,0.0,0.0,3
A1462895,37.894592744695416,488.9,4,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
A1463700,54.88569472963724,1635.5,12,8,0,13.0,0.3846153846153846,0.1538461538461538,0.0,1
A1464422,40.709103353867214,455.2,6,6,0,7.0,0.1428571428571428,0.0,0.0,3
A1464576,53.00205338809034,349.0,3,3,0,2.0,0.5,0.0,0.0,3
A1464991,38.97330595482546,1190.4,8,8,0,3.0,1.0,0.3333333333333333,0.0,2
A1465657,38.836413415468854,2504.0,12,11,0,2.0,1.0,0.5,0.0,1
A1465840,62.28336755646818,1612.4,15,13,0,22.0,0.5454545454545454,0.2272727272727272,0.0,1
A1466009,64.85147159479808,580.5,6,6,0,4.0,1.0,0.75,0.0,2
A1466707,28.566735112936346,1097.0,7,7,0,9.0,0.4444444444444444,0.1111111111111111,0.0,1
A1468005,53.889117043121146,176.0,1,1,0,2.0,0.5,0.5,0.0,2
A1468128,51.75085557837098,138.5,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
A1468602,56.49555099247091,144.8,2,2,0,2.0,0.5,0.0,0.0,3
A1470283,35.29911019849418,688.4,5,5,0,18.0,0.5555555555555556,0.0555555555555555,0.0,1
A1470744,47.87132101300479,662.5,6,5,0,4.0,0.5,0.0,0.0,3
A1471327,59.56194387405886,450.0,3,3,0,1.0,1.0,0.0,0.0,2
A1471475,63.15400410677618,275.8,3,3,0,1.0,1.0,0.0,0.0,2
A1473883,43.51266255989049,191.0,2,2,0,4.0,0.0,0.0,0.0,3
A1474188,55.937029431895965,567.0,4,4,0,6.0,0.5,0.0,0.0,3
A1475288,60.05201916495551,876.5,4,4,0,3.0,0.0,0.0,0.0,3
A1476131,35.24161533196441,109.5,1,1,0,2.0,0.0,0.0,0.0,3
A1476301,31.811088295687885,895.4,8,9,1,3.0,0.3333333333333333,0.0,0.1111111111111111,3
A1478336,45.14168377823409,1224.3,10,7,0,1.0,1.0,0.0,0.0,2
A1478575,45.804243668720055,1450.5,11,11,0,16.0,0.375,0.125,0.0,1
A1478862,42.625598904859686,52.0,1,1,0,1.0,0.0,0.0,0.0,3
A1481767,51.09103353867214,252.5,2,2,0,3.0,1.0,0.3333333333333333,0.0,2
A1483669,41.125256673511295,102.5,2,2,0,4.0,0.75,0.25,0.0,2
A1483783,38.209445585215605,175.0,2,1,0,2.0,0.5,0.5,0.0,2
A1486944,55.74537987679671,4494.7,35,31,0,31.0,0.6129032258064516,0.2258064516129032,0.0,1
A1487242,54.80082135523614,269.2,2,2,0,1.0,0.0,0.0,0.0,3
A1487624,59.958932238193015,458.0,3,9,3,4.0,1.0,0.25,0.3333333333333333,0
A1487696,36.10951403148528,732.2,6,6,0,5.0,0.8,0.2,0.0,2
A1487951,38.209445585215605,1926.0,14,12,0,3.0,0.6666666666666666,0.0,0.0,1
A1489023,51.501711156741955,1025.7,12,12,0,2.0,1.0,0.5,0.0,1
A1489437,38.42573579739904,839.0,8,9,1,18.0,0.6111111111111112,0.1111111111111111,0.1111111111111111,1
A1489681,45.91649555099247,1121.5,10,16,4,19.0,0.3684210526315789,0.2105263157894736,0.25,1
A1489816,62.116358658453116,796.2,7,7,0,3.0,0.3333333333333333,0.0,0.0,3
A1490342,47.696098562628336,2429.5,18,20,3,3.0,0.3333333333333333,0.0,0.15,1
A1490629,46.56810403832991,584.5,5,4,0,3.0,0.3333333333333333,0.0,0.0,3
A1491900,59.45790554414784,1676.6,13,11,0,4.0,0.75,0.0,0.0,1
A1494078,41.399041752224505,2780.2,18,16,0,14.0,0.5714285714285714,0.2142857142857142,0.0,1
A1494660,54.77891854893908,300.8,3,3,0,3.0,0.0,0.0,0.0,3
A1494677,51.731690622861045,1291.8,13,11,0,2.0,1.0,0.0,0.0,1
A1494678,45.20191649555099,664.3,6,6,0,4.0,0.75,0.0,0.0,2
A1495852,32.99657768651608,251.79999999999998,5,15,5,1.0,1.0,1.0,0.3333333333333333,0
A1497193,34.614647501711154,1327.5,7,9,1,12.0,0.5,0.0833333333333333,0.1111111111111111,1
A1497812,53.67008898015058,1644.0,14,13,0,9.0,0.6666666666666666,0.2222222222222222,0.0,1
A1499818,29.763175906913073,2331.3,22,32,6,18.0,0.7222222222222222,0.3333333333333333,0.1875,1
A1500624,49.06776180698152,760.7,11,9,0,4.0,0.25,0.25,0.0,1
A1501367,48.02464065708419,233.9,2,2,0,1.0,1.0,0.0,0.0,2
A1501433,54.96509240246407,723.5,6,3,0,7.0,0.5714285714285714,0.2857142857142857,0.0,2
A1502010,63.96167008898015,905.7,7,9,1,11.0,0.3636363636363636,0.0909090909090909,0.1111111111111111,1
A1502606,62.168377823408626,255.3,2,2,0,1.0,1.0,0.0,0.0,2
A1502809,54.95687885010267,782.0,6,5,0,13.0,0.7692307692307693,0.2307692307692307,0.0,2
A1502878,65.4236824093087,351.6,3,3,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1502990,45.56331279945243,1261.5,13,10,0,1.0,0.0,0.0,0.0,1
A1503179,60.6652977412731,487.90000000000003,4,7,2,4.0,0.5,0.25,0.2857142857142857,0
A1503391,56.57494866529773,2838.3,23,20,0,10.0,0.4,0.3,0.0,1
A1503719,34.37371663244353,1231.3,10,10,0,13.0,0.6923076923076923,0.3846153846153846,0.0,1
A1503806,45.349760438056116,472.5,3,3,0,3.0,0.3333333333333333,0.0,0.0,3
A1503977,33.47296372347707,770.8,7,5,0,12.0,0.5,0.1666666666666666,0.0,3
A1503992,52.84873374401095,1942.5,14,11,0,4.0,0.5,0.25,0.0,1
A1504106,49.16906228610541,429.5,4,4,0,7.0,0.2857142857142857,0.0,0.0,3
A1504131,45.08966461327858,250.2,4,4,0,8.0,0.375,0.125,0.0,3
A1505280,45.97125256673511,114.30000000000001,2,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
A1505330,47.71252566735112,409.8,3,3,0,2.0,0.5,0.0,0.0,3
A1505741,46.105407255304584,309.5,2,2,0,5.0,0.6,0.2,0.0,2
A1505918,49.322381930184804,1020.0,6,5,0,1.0,1.0,0.0,0.0,2
A1506417,55.195071868583156,714.9,5,5,0,7.0,0.2857142857142857,0.0,0.0,3
A1506833,69.02669404517454,1070.0,5,4,0,1.0,1.0,0.0,0.0,2
A1507731,37.45379876796714,893.8,10,10,0,2.0,1.0,0.5,0.0,2
A1508605,49.437371663244356,1446.9,12,12,0,1.0,0.0,0.0,0.0,1
A1508614,57.360711841204655,516.0,4,2,0,3.0,0.0,0.0,0.0,3
A1509071,66.79260780287474,198.9,3,3,0,6.0,0.5,0.0,0.0,3
A1509112,67.9233401779603,259.0,2,2,0,2.0,0.5,0.0,0.0,3
A1509811,62.617385352498296,2231.6,20,18,0,12.0,0.25,0.0833333333333333,0.0,1
A1510878,42.77891854893908,355.9,5,7,1,17.0,0.5294117647058824,0.2352941176470588,0.14285714285714285,0
A1511255,50.893908281998634,93.0,1,1,0,2.0,0.5,0.0,0.0,3
A1511509,46.69952087611225,416.5,5,5,0,7.0,1.0,0.4285714285714285,0.0,2
A1511688,53.16906228610541,1687.1,12,12,0,7.0,0.5714285714285714,0.4285714285714285,0.0,1
A1512046,61.75496235455167,786.0,9,7,0,3.0,0.3333333333333333,0.0,0.0,3
A1512238,60.79671457905544,993.1,14,15,1,12.0,0.25,0.0833333333333333,0.06666666666666667,1
A1513365,55.082819986310746,2850.3,18,16,0,12.0,0.8333333333333334,0.3333333333333333,0.0,1
A1513491,65.14989733059548,639.8,8,8,0,5.0,0.2,0.2,0.0,3
A1514335,46.30800821355236,223.0,2,2,0,4.0,0.5,0.25,0.0,2
A1514608,63.65776865160849,2897.7,30,40,5,19.0,0.3684210526315789,0.1052631578947368,0.125,1
A1515421,50.14647501711157,214.8,2,2,0,3.0,0.3333333333333333,0.0,0.0,3
A1516209,57.842573579739906,1700.8,15,13,0,8.0,0.5,0.0,0.0,1
A1516711,53.776865160848736,927.7,8,8,0,6.0,0.8333333333333334,0.5,0.0,2
A1517282,27.98631074606434,356.8,5,9,2,5.0,0.6,0.6,0.2222222222222222,0
A1518375,36.435318275154,874.8,7,21,7,18.0,0.5555555555555556,0.2777777777777778,0.3333333333333333,1
A1519138,47.58932238193019,693.3,5,5,0,8.0,0.75,0.5,0.0,2
A1520987,43.318275154004105,1041.9,7,8,1,5.0,0.2,0.2,0.125,3
A1521102,42.064339493497606,99.5,1,1,0,1.0,0.0,0.0,0.0,3
A1523170,51.43052703627652,1427.0,11,11,0,9.0,0.5555555555555556,0.1111111111111111,0.0,1
A1524606,56.87337440109514,326.0,3,3,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1524917,55.096509240246405,92.5,1,1,0,3.0,0.3333333333333333,0.0,0.0,3
A1526376,55.7782340862423,636.5,4,2,0,1.0,1.0,0.0,0.0,2
A1528145,37.711156741957566,258.2,2,2,0,4.0,0.0,0.0,0.0,3
A1529832,34.483230663928815,720.8,6,6,0,2.0,0.5,0.0,0.0,3
A1530051,39.16495550992471,854.5,4,2,0,4.0,1.0,0.25,0.0,2
A1530136,40.186173853524984,178.6,2,4,1,5.0,0.8,0.2,0.25,0
A1531313,43.181382614647504,104.6,2,2,0,3.0,1.0,0.0,0.0,2
A1534116,50.43394934976044,191.5,2,2,0,3.0,0.6666666666666666,0.0,0.0,3
A1534848,29.007529089664608,664.2,5,5,0,6.0,0.6666666666666666,0.1666666666666666,0.0,2
A1537992,40.83504449007529,385.1,3,3,0,6.0,0.6666666666666666,0.1666666666666666,0.0,2
A1538030,40.91170431211499,358.0,2,2,0,4.0,0.25,0.25,0.0,3
A1539086,47.52908966461328,292.6,3,3,0,5.0,0.6,0.4,0.0,2
A1541892,57.29774127310061,1041.2,10,10,0,5.0,1.0,0.4,0.0,1
A1542423,35.89048596851472,883.5,5,5,0,2.0,1.0,0.0,0.0,2
A1544151,60.23545516769336,1623.0,12,11,1,20.0,0.4,0.05,0.09090909090909091,1
A1545216,47.8631074606434,505.5,3,7,2,13.0,0.6153846153846154,0.2307692307692307,0.2857142857142857,0
A1545548,52.57221081451061,196.5,2,2,0,1.0,0.0,0.0,0.0,3
A1546824,43.66598220396988,87.0,1,1,0,1.0,0.0,0.0,0.0,3
A1546954,61.36344969199179,224.0,1,1,0,1.0,1.0,1.0,0.0,2
A1547159,40.11772758384668,209.0,3,3,0,1.0,0.0,0.0,0.0,3
A1547379,49.333333333333336,220.0,1,1,0,2.0,0.5,0.0,0.0,3
A1552219,52.29568788501027,366.4,4,4,1,3.0,1.0,0.3333333333333333,0.25,2
A1552800,51.08008213552361,69.8,2,2,0,2.0,0.5,0.5,0.0,2
A1553071,58.54620123203286,416.0,4,2,0,1.0,1.0,0.0,0.0,2
A1554405,53.95482546201232,49.5,1,1,0,1.0,0.0,0.0,0.0,3
A1554755,60.40520191649555,1465.6,9,8,0,7.0,0.4285714285714285,0.2857142857142857,0.0,1
A1555057,61.412731006160165,640.5,5,5,0,1.0,1.0,1.0,0.0,2
A1555297,55.6331279945243,94.0,2,2,0,1.0,0.0,0.0,0.0,3
A1556955,45.347022587268995,1151.1,9,9,0,1.0,1.0,0.0,0.0,2
A1557155,40.09856262833676,503.5,4,4,0,8.0,0.625,0.375,0.0,2
A1557235,45.987679671457904,477.4,7,7,0,1.0,1.0,1.0,0.0,2
A1557366,44.062970568104035,167.3,2,4,1,4.0,0.5,0.25,0.25,0
A1559204,44.0766598220397,330.5,4,4,0,1.0,0.0,0.0,0.0,3
A1560042,50.888432580424364,351.8,3,3,0,2.0,1.0,0.5,0.0,2
A1560886,47.24709103353867,362.0,3,3,0,3.0,0.0,0.0,0.0,3
A1562592,33.28678986995209,336.5,3,3,0,3.0,0.3333333333333333,0.0,0.0,3
A1563144,53.607118412046546,1018.5,8,8,0,6.0,0.3333333333333333,0.1666666666666666,0.0,1
A1563231,47.441478439425055,467.0,3,3,0,5.0,0.4,0.2,0.0,3
A1564128,43.15400410677618,241.5,2,4,1,2.0,0.5,0.0,0.25,0
A1564243,63.58658453114305,87.5,1,1,0,1.0,0.0,0.0,0.0,3
A1566793,29.87542778918549,318.5,3,3,0,4.0,0.5,0.25,0.0,2
A1567116,54.776180698151954,304.0,2,2,0,1.0,0.0,0.0,0.0,3
A1568758,74.79260780287474,2279.0,19,21,1,23.0,0.4347826086956521,0.1304347826086956,0.047619047619047616,1
A1569951,40.92813141683778,1030.5,6,6,0,6.0,0.5,0.0,0.0,3
A1570809,42.62286105407255,94.5,1,1,0,1.0,0.0,0.0,0.0,3
A1572797,26.447638603696095,481.0,3,3,0,1.0,0.0,0.0,0.0,3
A1573039,47.964407939767284,142.3,2,2,0,6.0,0.5,0.1666666666666666,0.0,3
A1573422,40.511978097193705,196.5,2,2,0,5.0,0.6,0.0,0.0,3
A1573583,39.87679671457906,1362.3,10,8,0,1.0,1.0,0.0,0.0,1
A1576181,46.776180698151954,1063.9,7,7,0,1.0,1.0,1.0,0.0,2
A1576268,51.51266255989049,245.5,2,2,0,2.0,1.0,0.5,0.0,2
A1576997,65.44832306639289,3099.3,20,18,0,14.0,0.4285714285714285,0.0714285714285714,0.0,1
A1577379,46.01505817932922,96.0,1,1,0,2.0,1.0,0.0,0.0,2
A1577738,63.51540041067762,400.0,3,2,0,1.0,0.0,0.0,0.0,3
A1577861,46.157426420260094,906.4,8,8,0,9.0,0.4444444444444444,0.1111111111111111,0.0,1
A1577938,51.87132101300479,290.5,2,2,0,6.0,0.1666666666666666,0.1666666666666666,0.0,3
A1578066,36.06023271731691,552.0,4,4,0,4.0,0.5,0.25,0.0,2
A1579175,57.57152635181382,961.1,7,7,0,8.0,0.375,0.125,0.0,3
A1580576,54.27241615331965,484.5,3,7,2,4.0,0.75,0.25,0.2857142857142857,0
A1580813,63.67967145790554,228.2,2,1,0,1.0,0.0,0.0,0.0,3
A1581925,41.73305954825462,118.5,2,2,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1582616,41.38809034907597,1438.0,12,9,0,8.0,0.5,0.5,0.0,1
A1586531,41.12251882272416,225.0,1,1,0,1.0,0.0,0.0,0.0,3
A1588127,40.23271731690623,72.8,1,1,0,1.0,1.0,0.0,0.0,2
A1588376,37.08966461327858,367.0,4,4,0,1.0,0.0,0.0,0.0,3
A1588935,42.08624229979466,128.9,2,2,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1589257,38.5242984257358,370.3,2,2,0,2.0,0.5,0.5,0.0,2
A1589553,46.16563997262149,74.5,1,1,0,2.0,0.5,0.0,0.0,3
A1590316,38.85284052019165,102.0,1,1,0,2.0,0.5,0.0,0.0,3
A1590638,61.590691307323745,249.9,3,3,0,1.0,0.0,0.0,0.0,3
A1590714,45.16906228610541,104.3,2,2,0,1.0,0.0,0.0,0.0,3
A1590863,55.20328542094456,213.6,3,3,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
A1597148,62.54620123203286,418.1,4,4,0,2.0,1.0,0.5,0.0,2
A1598160,49.308692676249144,833.9,6,5,0,4.0,0.75,0.5,0.0,2
A1598716,47.030800821355236,179.5,2,2,0,1.0,0.0,0.0,0.0,3
A1599237,35.30732375085558,405.5,2,2,0,1.0,0.0,0.0,0.0,3
A1600383,45.60438056125941,930.5,5,5,0,4.0,0.5,0.0,0.0,3
A1603194,64.2984257357974,828.5,4,4,0,2.0,1.0,0.5,0.0,2
A1603717,57.90554414784394,702.0,5,5,0,1.0,1.0,0.0,0.0,2
A1604202,41.946611909650926,1015.5,5,5,0,1.0,0.0,0.0,0.0,3
A1604529,46.27789185489391,1011.7,8,8,0,8.0,0.5,0.125,0.0,1
A1605992,52.917180013689254,1228.6,10,8,0,9.0,0.3333333333333333,0.0,0.0,1
A1606994,40.09856262833676,1247.2,11,7,0,9.0,0.3333333333333333,0.0,0.0,1
A1607389,52.96919917864476,1303.8,11,10,1,14.0,0.3571428571428571,0.0714285714285714,0.1,1
A1607493,37.42915811088296,439.5,5,3,0,2.0,0.5,0.0,0.0,3
A1608499,59.460643394934976,273.6,4,4,0,1.0,0.0,0.0,0.0,3
A1608658,57.927446954141,996.4,10,7,0,18.0,0.5,0.1111111111111111,0.0,1
A1609544,44.016427104722794,975.8,10,10,0,9.0,0.4444444444444444,0.2222222222222222,0.0,1
A1614086,40.82956878850103,843.0,7,13,3,6.0,0.3333333333333333,0.1666666666666666,0.23076923076923078,0
A1615040,35.63860369609856,195.2,2,2,0,1.0,1.0,0.0,0.0,2
A1615222,29.22381930184805,99.5,1,1,0,1.0,0.0,0.0,0.0,3
A1615678,35.13757700205339,335.0,3,3,0,3.0,0.0,0.0,0.0,3
A1615784,60.309377138945926,1547.3,15,21,3,8.0,0.75,0.375,0.14285714285714285,1
A1616583,43.044490075290895,349.3,4,10,3,6.0,0.3333333333333333,0.1666666666666666,0.3,0
A1617283,33.544147843942504,938.4,9,7,0,14.0,0.5,0.1428571428571428,0.0,1
A1617347,54.5242984257358,804.6,7,7,0,13.0,0.5384615384615384,0.2307692307692307,0.0,1
A1617894,45.36892539356605,1564.1,14,11,0,6.0,0.3333333333333333,0.1666666666666666,0.0,1
A1617951,44.917180013689254,306.8,4,6,1,15.0,0.5333333333333333,0.3333333333333333,0.16666666666666666,0
A1618252,31.310061601642712,145.0,1,1,0,1.0,1.0,0.0,0.0,2
A1618500,58.13278576317591,88.5,1,1,0,2.0,0.0,0.0,0.0,3
A1618613,41.86721423682409,258.0,2,2,0,2.0,0.5,0.0,0.0,3
A1619007,60.733744010951405,129.0,1,1,0,5.0,0.4,0.0,0.0,3
A1619092,58.51334702258727,623.0,8,10,1,11.0,0.7272727272727273,0.2727272727272727,0.1,1
A1619291,57.81519507186858,1271.5,7,6,0,9.0,0.5555555555555556,0.3333333333333333,0.0,1
A1620303,33.72758384668035,1813.3,16,15,0,3.0,0.3333333333333333,0.3333333333333333,0.0,1
A1620337,23.95071868583162,899.0,5,5,0,8.0,0.625,0.0,0.0,3
A1620537,60.12594113620808,1645.1,18,12,0,3.0,0.3333333333333333,0.0,0.0,1
A1621890,54.00684462696783,362.9,2,2,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
A1622028,59.92060232717317,319.5,2,2,0,5.0,0.6,0.4,0.0,2
A1622148,61.100616016427104,3322.1,25,25,1,23.0,0.7391304347826086,0.1739130434782608,0.04,1
A1622739,49.57973990417522,573.0,5,7,1,13.0,0.5384615384615384,0.2307692307692307,0.14285714285714285,0
A1622754,69.63449691991786,772.1,8,6,0,1.0,0.0,0.0,0.0,3
A1622762,46.57631759069131,1482.3,9,11,1,23.0,0.391304347826087,0.1739130434782608,0.09090909090909091,1
A1622862,33.88637919233402,58.3,1,1,0,1.0,1.0,0.0,0.0,2
A1622884,39.219712525667354,1988.5,11,10,0,10.0,0.3,0.1,0.0,1
A1622958,48.284736481861735,339.0,3,3,0,3.0,0.3333333333333333,0.0,0.0,3
A1623018,39.55099247091034,530.0,3,5,1,3.0,0.3333333333333333,0.0,0.2,3
A1623926,61.8507871321013,337.0,2,2,0,3.0,0.6666666666666666,0.6666666666666666,0.0,2
A1624282,40.785763175906915,1001.1,10,10,0,11.0,0.5454545454545454,0.1818181818181818,0.0,1
A1625097,56.328542094455855,442.4,4,4,0,6.0,0.1666666666666666,0.1666666666666666,0.0,3
A1625926,61.43463381245722,238.2,4,4,0,6.0,0.5,0.3333333333333333,0.0,2
A1627220,64.29568788501027,954.9,9,8,0,15.0,0.3333333333333333,0.1333333333333333,0.0,1
A1627691,56.06570841889117,716.6,4,4,0,4.0,0.5,0.0,0.0,3
A1627896,55.41683778234086,1634.6,12,13,1,22.0,0.4090909090909091,0.1818181818181818,0.07692307692307693,1
A1628174,49.27310061601643,107.8,1,1,0,1.0,0.0,0.0,0.0,3
A1630029,50.06707734428473,1202.5,13,9,0,11.0,0.5454545454545454,0.0,0.0,1
A1631747,41.190965092402465,624.5,5,5,0,6.0,0.3333333333333333,0.1666666666666666,0.0,3
A1632466,43.10198494182067,1376.2,11,10,0,23.0,0.5217391304347826,0.2608695652173913,0.0,1
A1632915,58.247775496235455,1418.9,16,15,1,15.0,0.4,0.2,0.06666666666666667,1
A1632917,50.82819986310746,2087.9,21,20,0,11.0,0.5454545454545454,0.1818181818181818,0.0,1
A1633206,58.59548254620123,463.2,3,7,2,4.0,0.5,0.5,0.2857142857142857,0
A1633471,46.847364818617386,122.0,1,1,0,1.0,0.0,0.0,0.0,3
A1633801,44.602327173169066,115.0,1,1,0,1.0,0.0,0.0,0.0,3
A1634003,31.477070499657767,207.6,4,6,1,7.0,0.5714285714285714,0.1428571428571428,0.16666666666666666,0
A1634430,62.21492128678987,1076.5,8,8,0,1.0,0.0,0.0,0.0,3
A1634676,45.96851471594798,650.8,3,3,0,2.0,0.5,0.5,0.0,2
A1635175,49.97125256673511,827.5,6,6,0,3.0,0.3333333333333333,0.3333333333333333,0.0,3
A1635469,34.288843258042434,2259.6,19,18,0,24.0,0.5,0.2083333333333333,0.0,1
A1636059,42.73511293634497,382.0,2,2,0,4.0,0.0,0.0,0.0,3
A1636183,60.46817248459959,608.7,6,4,0,3.0,1.0,0.6666666666666666,0.0,2
A1636292,31.225188227241617,1008.7,9,9,0,6.0,0.6666666666666666,0.1666666666666666,0.0,1
A1636871,57.64271047227926,1016.4,8,10,1,4.0,0.75,0.0,0.1,1
A1637897,42.81998631074607,328.0,3,3,0,5.0,0.6,0.2,0.0,2
A1638082,57.223819301848046,798.9,6,6,0,8.0,0.375,0.0,0.0,3
A1638225,33.48665297741273,161.7,2,2,0,3.0,0.3333333333333333,0.0,0.0,3
A1638598,53.281314168377826,204.3,3,3,0,5.0,0.6,0.4,0.0,2
A1638953,46.57905544147844,739.0,4,3,0,2.0,0.5,0.0,0.0,3
A1639366,35.12936344969199,472.4,8,6,0,1.0,0.0,0.0,0.0,3
A1639566,65.44010951403149,492.1,4,4,0,9.0,0.5555555555555556,0.2222222222222222,0.0,2
A1640314,50.60369609856263,758.5,5,5,0,3.0,0.6666666666666666,0.3333333333333333,0.0,2
A1640445,44.695414099931554,484.4,5,5,0,1.0,0.0,0.0,0.0,3
A1640663,55.89596167008898,797.4,6,6,0,7.0,0.1428571428571428,0.0,0.0,3
A1641291,56.82135523613963,580.4,7,7,0,12.0,0.1666666666666666,0.0,0.0,3
A1641589,41.59342915811088,2655.2,25,32,5,17.0,0.5294117647058824,0.1176470588235294,0.15625,1
A1641836,49.17180013689254,2002.9,18,18,0,23.0,0.6086956521739131,0.1739130434782608,0.0,1
A1642504,59.4798083504449,41.0,1,1,0,1.0,0.0,0.0,0.0,3
A1643610,34.379192334017795,157.0,1,1,0,1.0,0.0,0.0,0.0,3
A1643870,40.62422997946612,999.9,10,6,0,6.0,0.6666666666666666,0.1666666666666666,0.0,1
A1644142,54.26420260095825,98.0,2,2,0,1.0,1.0,0.0,0.0,2
A1644254,52.490075290896655,586.0,5,5,0,4.0,0.25,0.25,0.0,3
A1644429,61.78507871321013,846.0,8,8,0,6.0,0.8333333333333334,0.1666666666666666,0.0,2
A1650795,60.38329911019849,183.5,2,2,0,4.0,0.25,0.25,0.0,3
A1662789,45.492128678986994,0.0,0,2,1,1.0,0.0,0.0,0.5,0
A1664427,59.115674195756334,112.5,1,1,0,1.0,0.0,0.0,0.0,3
A1667281,45.497604380561256,577.5,4,4,0,11.0,0.4545454545454545,0.0909090909090909,0.0,3
A1674511,36.030116358658454,277.0,2,2,0,3.0,0.6666666666666666,0.0,0.0,3
A1674522,52.27926078028747,481.6,4,4,0,2.0,0.5,0.0,0.0,3
A1677513,60.24366872005476,126.0,1,1,0,1.0,0.0,0.0,0.0,3
A1677712,36.747433264887064,680.7,6,8,1,9.0,0.2222222222222222,0.1111111111111111,0.125,3
A1678584,37.8590006844627,0.0,0,4,2,3.0,0.6666666666666666,0.3333333333333333,0.5,0
A1679474,61.782340862423,102.4,1,1,0,1.0,1.0,0.0,0.0,2
A1686497,50.80082135523614,574.2,4,2,0,1.0,1.0,0.0,0.0,2
A1688527,33.163586584531146,770.9,6,6,0,2.0,0.5,0.5,0.0,2
A1688553,56.76933607118412,589.5,5,9,2,27.0,0.4074074074074074,0.1851851851851851,0.2222222222222222,0
A1689552,57.48665297741273,535.8,4,4,0,11.0,0.7272727272727273,0.2727272727272727,0.0,2
A1689766,47.4113620807666,177.0,2,2,0,5.0,0.8,0.2,0.0,2
A1690550,40.62422997946612,571.5,4,4,0,4.0,0.75,0.25,0.0,2
A1692891,48.114989733059545,134.0,1,1,0,1.0,0.0,0.0,0.0,3
A1693516,47.01437371663244,313.0,2,2,0,6.0,0.5,0.0,0.0,3
A1694349,41.54688569472964,887.5,9,9,0,16.0,0.5,0.125,0.0,1
A1694466,34.35455167693361,198.5,3,2,0,2.0,1.0,0.5,0.0,2
A1694505,63.46064339493498,792.0,5,5,0,2.0,0.5,0.5,0.0,2
