customer_id|id_nl|date|open|click
C1620360|1871870|05NOV2023|Y|Y
C1620360|1871868|09JUL2023|Y|N
C1620360|1871869|20AUG2023|N|N
C1620642|1869924|13OCT2024|Y|N
C1620642|1869925|20OCT2024|Y|Y
C1620642|1869926|10NOV2024|N|N
C1620642|1869922|23JUN2024|N|N
C1620642|1869923|04AUG2024|Y|Y
C1620642|1869919|03DEC2023|Y|N
C1620642|1869918|26NOV2023|N|N
C1620642|1869915|11JUN2023|Y|Y
C1620642|1869916|23JUL2023|N|N
C1620642|1869917|03SEP2023|N|N
C1620642|1869920|24DEC2023|Y|Y
C1620642|1869921|10MAR2024|N|N
C1620642|1869927|26JAN2025|Y|Y
C1620642|1869928|09FEB2025|N|N
C1620792|1868975|22DEC2024|Y|N
C1620792|1868976|12JAN2025|Y|Y
C1620792|1868970|26NOV2023|N|N
C1620792|1868969|01OCT2023|N|N
C1620792|1868971|09JUN2024|Y|N
C1620792|1868973|27OCT2024|N|N
C1620792|1868972|25AUG2024|Y|N
C1620792|1868974|10NOV2024|N|N
C1621264|1865709|23JUN2024|Y|N
C1621264|1865711|24NOV2024|Y|Y
C1621264|1865710|20OCT2024|Y|Y
C1621264|1865708|19MAY2024|N|N
C1621264|1865707|05MAY2024|Y|N
C1621264|1865705|25FEB2024|N|N
C1621264|1865700|22OCT2023|Y|N
C1621264|1865701|29OCT2023|N|N
C1621264|1865702|19NOV2023|N|N
C1621264|1865699|16JUL2023|N|N
C1621264|1865704|28JAN2024|N|N
C1621264|1865703|26NOV2023|Y|N
C1621264|1865706|17MAR2024|Y|N
C1621746|1862476|03DEC2023|N|N
C1621746|1862480|29DEC2024|Y|N
C1621746|1862481|02FEB2025|Y|Y
C1621746|1862479|06OCT2024|Y|N
C1621746|1862477|16JUN2024|Y|N
C1621746|1862478|22SEP2024|Y|Y
C1622164|1859939|24NOV2024|N|N
C1623361|1851663|29DEC2024|Y|N
C1624921|1841483|12JAN2025|N|N
C1624921|1841474|15OCT2023|N|N
C1624921|1841475|24MAR2024|N|N
C1624921|1841478|16JUN2024|N|N
C1624921|1841481|25AUG2024|N|N
C1624921|1841476|14APR2024|Y|N
C1624921|1841479|23JUN2024|N|N
C1624921|1841477|09JUN2024|N|N
C1624921|1841480|07JUL2024|N|N
C1624921|1841482|08SEP2024|N|N
C1624996|1840967|01SEP2024|N|N
C1624996|1840965|16JUN2024|N|N
C1624996|1840966|23JUN2024|Y|Y
C1624996|1840968|24NOV2024|Y|N
C1624996|1840964|05MAY2024|N|N
C1624996|1840959|17SEP2023|N|N
C1624996|1840963|24MAR2024|N|N
C1624996|1840961|04FEB2024|Y|N
C1624996|1840962|25FEB2024|N|N
C1624996|1840960|31DEC2023|N|N
C1624996|1840969|19JAN2025|Y|Y
C1626538|1830687|24NOV2024|Y|N
C1626538|1830686|18FEB2024|Y|Y
C1626548|1830645|23FEB2025|Y|Y
C1626548|1830644|12JAN2025|N|N
C1626548|1830643|13OCT2024|N|N
C1626548|1830642|30JUN2024|Y|N
C1626894|1828336|19JAN2025|N|N
C1626894|1828335|03MAR2024|Y|N
C1626894|1828334|31DEC2023|Y|N
C1627923|1821241|23FEB2025|N|N
C1628729|1815698|22DEC2024|Y|Y
C1629616|1809872|13OCT2024|Y|Y
C1629616|1809869|21APR2024|N|N
C1629616|1809870|21JUL2024|Y|N
C1629616|1809873|17NOV2024|Y|N
C1629616|1809871|01SEP2024|N|N
C1629616|1809868|18FEB2024|N|N
C1629616|1809867|07JAN2024|Y|N
C1630043|1806827|06OCT2024|N|N
C1630043|1806826|14JUL2024|N|N
C1630043|1806825|19MAY2024|Y|N
C1630043|1806823|18JUN2023|N|N
C1630043|1806824|23JUL2023|Y|N
C1630043|1806822|07MAY2023|N|N
C1630428|1804148|09JUN2024|Y|Y
C1631039|1800313|02JUN2024|N|N
C1631039|1800315|07JUL2024|N|N
C1631039|1800316|14JUL2024|Y|N
C1631039|1800317|18AUG2024|N|N
C1631039|1800314|16JUN2024|Y|Y
C1631039|1800319|09FEB2025|N|N
C1631039|1800318|26JAN2025|N|N
C1631039|1800308|23APR2023|Y|N
C1631039|1800312|04FEB2024|N|N
C1631039|1800310|10SEP2023|Y|N
C1631039|1800309|03SEP2023|N|N
C1631039|1800311|10DEC2023|Y|N
C1631137|1799507|01DEC2024|N|N
C1631137|1799506|24NOV2024|Y|N
C1631137|1799505|10NOV2024|Y|N
C1631137|1799503|26NOV2023|N|N
C1631137|1799504|11FEB2024|Y|N
C1631916|1793929|26NOV2023|N|N
C1631916|1793932|29DEC2024|N|N
C1631916|1793931|05MAY2024|N|N
C1631916|1793930|31MAR2024|N|N
C1632795|1788025|09JUN2024|N|N
C1632795|1788026|17NOV2024|Y|Y
C1632795|1788024|10MAR2024|Y|Y
C1632795|1788023|04FEB2024|N|N
C1632795|1788022|10DEC2023|Y|Y
C1632795|1788021|10SEP2023|Y|Y
C1632823|1787813|20OCT2024|Y|Y
C1632823|1787814|27OCT2024|Y|N
C1632962|1786854|03MAR2024|N|N
C1632962|1786855|17MAR2024|Y|Y
C1632962|1786859|05JAN2025|N|N
C1632962|1786857|23JUN2024|N|N
C1632962|1786856|02JUN2024|N|N
C1632962|1786858|11AUG2024|Y|N
C1633022|1786343|11AUG2024|Y|Y
C1633022|1786342|26MAY2024|Y|Y
C1633022|1786341|07APR2024|Y|N
C1633022|1786339|25FEB2024|N|N
C1633022|1786340|24MAR2024|Y|N
C1633375|1784097|11AUG2024|Y|N
C1633375|1784100|03NOV2024|Y|N
C1633375|1784096|07JUL2024|Y|Y
C1633375|1784101|24NOV2024|N|N
C1633375|1784099|27OCT2024|Y|Y
C1633375|1784095|05MAY2024|Y|N
C1633375|1784098|15SEP2024|N|N
C1633375|1784094|31MAR2024|N|N
C1633375|1784091|31DEC2023|N|N
C1633375|1784092|21JAN2024|Y|N
C1633375|1784089|01OCT2023|Y|N
C1633375|1784093|03MAR2024|N|N
C1633375|1784090|26NOV2023|N|N
C1633375|1784103|12JAN2025|Y|Y
C1633375|1784104|09FEB2025|N|N
C1633375|1784102|22DEC2024|Y|N
C1633990|1780394|18AUG2024|Y|Y
C1633990|1780396|10NOV2024|N|N
C1633990|1780393|21APR2024|N|N
C1633990|1780395|06OCT2024|Y|N
C1633990|1780387|18JUN2023|N|N
C1633990|1780391|26NOV2023|N|N
C1633990|1780392|21JAN2024|Y|Y
C1633990|1780386|16APR2023|N|N
C1633990|1780390|08OCT2023|N|N
C1633990|1780388|25JUN2023|N|N
C1633990|1780389|27AUG2023|Y|N
C1633990|1780397|09FEB2025|Y|N
C1634709|1775598|22DEC2024|N|N
C1634709|1775597|10DEC2023|N|N
C1634713|1775568|19JAN2025|N|N
C1634713|1775569|02FEB2025|N|N
C1634713|1775567|18AUG2024|Y|N
C1634931|1774047|21APR2024|Y|N
C1634931|1774048|12MAY2024|Y|N
C1635421|1770734|11AUG2024|Y|N
C1635421|1770735|19JAN2025|Y|N
C1635421|1770733|15OCT2023|N|N
C1636210|1765661|03NOV2024|Y|N
C1636210|1765659|21APR2024|N|N
C1636210|1765660|22SEP2024|Y|N
C1636210|1765662|23FEB2025|N|N
C1636255|1765329|25JUN2023|Y|Y
C1638024|1753289|10DEC2023|Y|N
C1638024|1753291|15DEC2024|Y|N
C1638024|1753290|02JUN2024|N|N
C1638735|1748465|28JAN2024|N|N
C1638735|1748456|18JUN2023|N|N
C1638735|1748453|21MAY2023|N|N
C1638735|1748462|26NOV2023|N|N
C1638735|1748455|11JUN2023|N|N
C1638735|1748464|21JAN2024|N|N
C1638735|1748468|24MAR2024|Y|N
C1638735|1748467|11FEB2024|N|N
C1638735|1748463|07JAN2024|N|N
C1638735|1748466|04FEB2024|Y|N
C1638735|1748457|09JUL2023|Y|Y
C1638735|1748460|24SEP2023|Y|N
C1638735|1748454|28MAY2023|N|N
C1638735|1748451|07MAY2023|N|N
C1638735|1748449|26MAR2023|N|N
C1638735|1748450|16APR2023|N|N
C1638735|1748459|10SEP2023|N|N
C1638735|1748448|19MAR2023|N|N
C1638735|1748452|14MAY2023|Y|N
C1638735|1748458|03SEP2023|N|N
C1638735|1748461|29OCT2023|Y|N
C1638735|1748484|16FEB2025|N|N
C1638735|1748480|29DEC2024|Y|N
C1638735|1748482|26JAN2025|N|N
C1638735|1748481|12JAN2025|N|N
C1638735|1748483|09FEB2025|N|N
C1638735|1748470|14APR2024|Y|N
C1638735|1748475|13OCT2024|Y|Y
C1638735|1748478|24NOV2024|N|N
C1638735|1748473|14JUL2024|N|N
C1638735|1748476|20OCT2024|Y|N
C1638735|1748474|04AUG2024|Y|N
C1638735|1748471|28APR2024|N|N
C1638735|1748479|01DEC2024|N|N
C1638735|1748472|16JUN2024|Y|Y
C1638735|1748477|27OCT2024|N|N
C1638735|1748469|31MAR2024|Y|Y
C1639584|1742434|05MAR2023|N|N
C1639584|1742436|24DEC2023|Y|N
C1639584|1742435|09JUL2023|Y|Y
C1639584|1742438|26JAN2025|Y|Y
C1639584|1742437|12MAY2024|Y|N
C1641709|1728225|25AUG2024|Y|Y
C1641709|1728226|06OCT2024|N|N
C1644716|1707758|03MAR2024|Y|N
C1644716|1707752|28MAY2023|N|N
C1644716|1707757|11FEB2024|Y|N
C1644716|1707750|23APR2023|Y|N
C1644716|1707756|17DEC2023|N|N
C1644716|1707751|21MAY2023|N|N
C1644716|1707754|20AUG2023|N|N
C1644716|1707755|10SEP2023|Y|N
C1644716|1707753|04JUN2023|Y|N
C1644716|1707766|05JAN2025|N|N
C1644716|1707765|15DEC2024|N|N
C1644716|1707767|16FEB2025|Y|Y
C1644716|1707764|03NOV2024|N|N
C1644716|1707761|07JUL2024|Y|Y
C1644716|1707762|25AUG2024|N|N
C1644716|1707760|23JUN2024|Y|N
C1644716|1707759|16JUN2024|N|N
C1644716|1707763|22SEP2024|Y|Y
C1645431|1702956|30JUN2024|N|N
C1645609|1702024|17MAR2024|N|N
C1648779|1699575|17DEC2023|Y|Y
C1648962|1699422|16FEB2025|N|N
C1649454|1699011|21MAY2023|Y|N
C1649454|1699012|27AUG2023|Y|Y
C1649454|1699013|27OCT2024|N|N
C1650023|1698563|25AUG2024|N|N
C1650023|1698562|05MAY2024|N|N
C1650691|1698019|10NOV2024|Y|N
C1650834|1697903|10MAR2024|Y|N
C1653034|1696113|19JAN2025|Y|N
C1653098|1696062|17SEP2023|N|N
C1654176|1695130|17SEP2023|Y|N
C1657042|1692687|26JAN2025|N|N
C1657108|1692634|08DEC2024|Y|N
C1660916|1689422|05MAR2023|N|N
C1663599|1687133|09APR2023|Y|N
C1663717|1687035|10DEC2023|Y|N
C1663717|1687033|12MAR2023|Y|Y
C1663717|1687036|04FEB2024|N|N
C1663717|1687034|10SEP2023|Y|N
C1663717|1687037|28APR2024|N|N
C1666895|1684323|23APR2023|Y|N
C1667410|1683888|16JUN2024|Y|N
C1667847|1683522|24MAR2024|N|N
C1668791|1682758|20OCT2024|N|N
C1668816|1682740|06OCT2024|N|N
C1669802|1681900|15DEC2024|N|N
C1672458|1679729|05NOV2023|N|N
C1672458|1679728|27AUG2023|Y|N
C1672458|1679730|14APR2024|N|N
C1672618|1679622|10NOV2024|N|N
C1672618|1679621|12MAY2024|Y|N
C1674168|1678433|17DEC2023|N|N
C1679077|1674458|23JUN2024|N|N
C1680513|1673248|12MAY2024|N|N
C1682510|1671612|15OCT2023|N|N
C1684872|1669720|22DEC2024|N|N
C1684872|1669719|14JUL2024|N|N
C1686173|1668644|13OCT2024|N|N
C1686926|1667988|19MAR2023|N|N
C1686935|1667985|02APR2023|N|N
C1688501|1664473|30APR2023|N|N
C1688501|1664475|28APR2024|Y|N
C1688501|1664477|21JUL2024|Y|N
C1688501|1664476|12MAY2024|Y|Y
C1688501|1664474|07APR2024|Y|N
C1688501|1664478|28JUL2024|N|N
C1689238|1662028|07JUL2024|N|N
C1689238|1662029|01DEC2024|Y|N
C1689238|1662026|12MAR2023|Y|N
C1689238|1662027|10SEP2023|N|N
C1690187|1659199|10SEP2023|N|N
C1690187|1659200|12JAN2025|Y|Y
C1691352|1655263|16JUN2024|N|N
C1691352|1655264|25AUG2024|Y|N
C1691352|1655266|24NOV2024|N|N
C1691352|1655265|15SEP2024|N|N
C1691352|1655261|15OCT2023|Y|N
C1691352|1655260|01OCT2023|Y|N
C1691352|1655262|29OCT2023|Y|N
C1691632|1654452|15SEP2024|N|N
C1691632|1654451|14JUL2024|Y|Y
C1692583|1651589|19MAY2024|Y|Y
C1693409|1649047|20OCT2024|Y|Y
C1694005|1647271|04AUG2024|N|N
C1694005|1647270|14JUL2024|N|N
C1694005|1647272|29SEP2024|Y|N
C1694005|1647273|02FEB2025|N|N
C1694005|1647274|09FEB2025|Y|Y
C1694005|1647269|18FEB2024|Y|N
C1694005|1647268|03DEC2023|Y|N
C1696100|1640988|18AUG2024|Y|N
C1696100|1640987|21MAY2023|N|N
C1696541|1639648|23FEB2025|Y|N
C1698538|1633450|05JAN2025|Y|N
C1698538|1633448|29OCT2023|Y|Y
C1698538|1633449|01SEP2024|Y|Y
C1699287|1631164|14APR2024|Y|Y
C1699287|1631165|28APR2024|N|N
C1699287|1631167|25AUG2024|N|N
C1699287|1631166|14JUL2024|N|N
C1699287|1631161|24SEP2023|N|N
C1699287|1631163|10MAR2024|N|N
C1699287|1631162|28JAN2024|Y|N
C1700656|1626785|01SEP2024|N|N
C1700656|1626786|08SEP2024|Y|N
C1700656|1626784|21JUL2024|Y|N
C1700656|1626783|28JAN2024|N|N
C1700656|1626782|17DEC2023|N|N
C1701261|1624928|22DEC2024|Y|N
C1701261|1624926|24MAR2024|Y|Y
C1701261|1624925|10DEC2023|Y|N
C1701261|1624927|22SEP2024|Y|N
C1702273|1621752|18AUG2024|N|N
C1702273|1621753|09FEB2025|N|N
C1702989|1619498|19JAN2025|Y|N
C1703063|1619256|05JAN2025|N|N
C1704965|1611428|29DEC2024|Y|Y
C1704965|1611427|15DEC2024|Y|N
C1704965|1611429|02FEB2025|Y|Y
C1705475|1608617|02FEB2025|N|N
C1706194|1604608|06OCT2024|N|N
C1706194|1604607|22SEP2024|N|N
C1706194|1604609|20OCT2024|Y|N
C1706611|1602373|02JUN2024|Y|Y
C1706611|1602372|05MAY2024|N|N
C1706698|1601876|11AUG2024|Y|Y
C1706698|1601875|25FEB2024|N|N
C1706698|1601877|02FEB2025|Y|N
C1708000|1594961|02FEB2025|N|N
C1708568|1591838|19MAY2024|Y|N
C1708568|1591839|13OCT2024|Y|N
C1708568|1591840|03NOV2024|N|N
C1708568|1591841|09FEB2025|Y|N
C1709139|1588966|17NOV2024|N|N
C1709139|1588963|11AUG2024|Y|N
C1709139|1588967|24NOV2024|N|N
C1709139|1588960|14APR2024|N|N
C1709139|1588964|06OCT2024|Y|Y
C1709139|1588961|30JUN2024|Y|Y
C1709139|1588962|14JUL2024|Y|N
C1709139|1588965|13OCT2024|N|N
C1709139|1588957|29OCT2023|N|N
C1709139|1588959|24MAR2024|N|N
C1709139|1588958|03MAR2024|N|N
C1709139|1588968|05JAN2025|Y|Y
C1709139|1588969|23FEB2025|N|N
C1711062|1578788|11AUG2024|N|N
C1711062|1578789|22SEP2024|N|N
C1711062|1578790|24NOV2024|N|N
C1711062|1578787|07JUL2024|N|N
C1711062|1578791|02FEB2025|N|N
C1711062|1578792|09FEB2025|Y|N
C1711737|1575241|09FEB2025|N|N
C1711737|1575240|13OCT2024|Y|N
C1711737|1575239|15SEP2024|Y|Y
C1713684|1564829|18JUN2023|N|N
C1713684|1564830|15OCT2023|Y|Y
C1715706|1554086|01DEC2024|Y|Y
C1715706|1554085|03SEP2023|N|N
C1715751|1553765|06OCT2024|N|N
C1716155|1551493|01DEC2024|Y|N
C1716155|1551495|02FEB2025|N|N
C1716155|1551494|05JAN2025|N|N
C1716418|1549995|26JAN2025|Y|Y
C1716418|1549994|12JAN2025|N|N
C1716418|1549993|22DEC2024|N|N
C1716418|1549971|18JUN2023|Y|Y
C1716418|1549972|09JUL2023|Y|Y
C1716418|1549978|22OCT2023|N|N
C1716418|1549975|17SEP2023|N|N
C1716418|1549977|08OCT2023|N|N
C1716418|1549973|16JUL2023|N|N
C1716418|1549981|28JAN2024|N|N
C1716418|1549979|03DEC2023|N|N
C1716418|1549982|17MAR2024|Y|N
C1716418|1549969|19MAR2023|Y|Y
C1716418|1549974|10SEP2023|Y|N
C1716418|1549976|01OCT2023|Y|Y
C1716418|1549970|30APR2023|N|N
C1716418|1549980|10DEC2023|Y|N
C1716418|1549989|04AUG2024|Y|Y
C1716418|1549987|09JUN2024|N|N
C1716418|1549986|02JUN2024|N|N
C1716418|1549991|15SEP2024|N|N
C1716418|1549988|07JUL2024|Y|N
C1716418|1549984|21APR2024|N|N
C1716418|1549992|27OCT2024|Y|N
C1716418|1549983|07APR2024|Y|Y
C1716418|1549990|01SEP2024|Y|N
C1716418|1549985|26MAY2024|Y|Y
C1718361|1539794|30APR2023|N|N
C1718361|1539796|30JUL2023|N|N
C1718361|1539797|17SEP2023|Y|N
C1718361|1539795|25JUN2023|Y|N
C1718361|1539799|12MAY2024|Y|N
C1718361|1539798|07APR2024|N|N
C1720431|1528833|08DEC2024|Y|Y
C1720765|1527172|26JAN2025|N|N
C1720765|1527171|08DEC2024|N|N
C1720765|1527168|10MAR2024|N|N
C1720765|1527166|12NOV2023|Y|N
C1720765|1527169|24MAR2024|Y|Y
C1720765|1527167|04FEB2024|Y|N
C1720765|1527170|17NOV2024|Y|N
C1721380|1524057|09FEB2025|Y|N
C1721380|1524055|17NOV2024|Y|N
C1721380|1524056|24NOV2024|Y|N
C1721852|1521621|14APR2024|Y|Y
C1721852|1521620|20AUG2023|Y|N
C1721852|1521619|16JUL2023|Y|N
C1721869|1521555|11FEB2024|Y|Y
C1721869|1521556|18FEB2024|N|N
C1721869|1521553|05NOV2023|Y|N
C1721869|1521554|04FEB2024|Y|N
C1721869|1521557|07APR2024|N|N
C1724559|1507310|08OCT2023|Y|N
C1724559|1507311|24DEC2023|Y|Y
C1724685|1506648|02JUN2024|Y|Y
C1724685|1506647|10MAR2024|N|N
C1724685|1506646|21JAN2024|Y|Y
C1724837|1505650|21JAN2024|N|N
C1724837|1505652|29DEC2024|N|N
C1724837|1505653|26JAN2025|N|N
C1724837|1505651|22SEP2024|Y|Y
C1729996|1477844|01SEP2024|N|N
C1730140|1477058|29DEC2024|N|N
C1730140|1477057|11FEB2024|Y|N
C1730610|1474457|23APR2023|Y|Y
C1730610|1474458|17SEP2023|N|N
C1730610|1474459|15DEC2024|N|N
C1730610|1474460|19JAN2025|Y|Y
C1731081|1471952|26NOV2023|Y|Y
C1731810|1468087|18AUG2024|N|N
C1731810|1468086|21APR2024|N|N
C1732473|1464714|03MAR2024|N|N
C1732473|1464715|17MAR2024|Y|N
C1732473|1464713|20AUG2023|N|N
C1732473|1464719|19JAN2025|N|N
C1732473|1464718|01DEC2024|Y|Y
C1732473|1464716|03NOV2024|N|N
C1732473|1464717|10NOV2024|Y|N
C1733803|1457329|24MAR2024|N|N
C1733803|1457328|11FEB2024|N|N
C1733803|1457324|16APR2023|N|N
C1733803|1457326|31DEC2023|N|N
C1733803|1457325|02JUL2023|N|N
C1733803|1457327|21JAN2024|Y|Y
C1733803|1457334|29DEC2024|N|N
C1733803|1457333|22DEC2024|Y|N
C1733803|1457335|05JAN2025|N|N
C1733803|1457332|25AUG2024|Y|Y
C1733803|1457330|28APR2024|N|N
C1733803|1457331|05MAY2024|N|N
C1734004|1456164|14MAY2023|Y|N
C1734004|1456165|07JUL2024|N|N
C1734004|1456166|21JUL2024|N|N
C1734004|1456167|06OCT2024|N|N
C1734710|1453618|07MAY2023|Y|Y
C1735865|1449177|14JAN2024|N|N
C1735865|1449175|12NOV2023|N|N
C1735865|1449179|03MAR2024|Y|N
C1735865|1449178|18FEB2024|Y|N
C1735865|1449176|10DEC2023|Y|Y
C1735865|1449188|02FEB2025|N|N
C1735865|1449187|19JAN2025|N|N
C1735865|1449186|22DEC2024|N|N
C1735865|1449185|17NOV2024|Y|Y
C1735865|1449184|29SEP2024|N|N
C1735865|1449180|30JUN2024|N|N
C1735865|1449182|21JUL2024|N|N
C1735865|1449181|14JUL2024|Y|Y
C1735865|1449183|01SEP2024|Y|N
C1737885|1441364|16FEB2025|N|N
C1737885|1441362|30JUN2024|Y|N
C1737885|1441363|27OCT2024|Y|N
C1738178|1440321|05JAN2025|N|N
C1738178|1440322|23FEB2025|N|N
C1738178|1440318|25AUG2024|N|N
C1738178|1440320|01DEC2024|Y|Y
C1738178|1440319|29SEP2024|Y|Y
C1738522|1438981|15SEP2024|Y|Y
C1738522|1438978|07APR2024|N|N
C1738522|1438980|18AUG2024|Y|Y
C1738522|1438979|26MAY2024|N|N
C1738522|1438982|05JAN2025|Y|Y
C1738522|1438975|19NOV2023|Y|Y
C1738522|1438977|25FEB2024|N|N
C1738522|1438973|29OCT2023|Y|N
C1738522|1438972|25JUN2023|Y|N
C1738522|1438969|05MAR2023|N|N
C1738522|1438976|07JAN2024|Y|N
C1738522|1438974|05NOV2023|Y|N
C1738522|1438970|02APR2023|Y|N
C1738522|1438971|14MAY2023|Y|Y
C1739062|1436790|05JAN2025|Y|N
C1739062|1436789|01SEP2024|Y|N
C1739483|1435276|04AUG2024|Y|N
C1739483|1435277|29SEP2024|Y|N
C1740021|1433228|08SEP2024|N|N
C1741740|1426564|13AUG2023|Y|Y
C1742025|1425498|05JAN2025|Y|N
C1742644|1423139|09FEB2025|Y|Y
C1742644|1423137|21JUL2024|Y|Y
C1742644|1423138|13OCT2024|Y|N
C1742644|1423136|31MAR2024|Y|Y
C1743349|1420392|18FEB2024|N|N
C1744857|1414762|01OCT2023|Y|N
C1744857|1414764|29OCT2023|Y|Y
C1744857|1414763|22OCT2023|Y|N
C1744857|1414767|18AUG2024|N|N
C1744857|1414768|08SEP2024|N|N
C1744857|1414766|28JUL2024|N|N
C1744857|1414765|05MAY2024|Y|Y
C1744860|1414748|01DEC2024|N|N
C1744860|1414749|15DEC2024|N|N
C1745096|1413886|12NOV2023|N|N
C1745096|1413887|14JAN2024|Y|N
C1745096|1413885|29OCT2023|N|N
C1745306|1413119|24DEC2023|Y|N
C1745306|1413120|09JUN2024|N|N
C1745306|1413121|22SEP2024|Y|N
C1745315|1413101|07JUL2024|N|N
C1745315|1413100|28MAY2023|N|N
C1746166|1409883|19MAY2024|N|N
C1746166|1409884|07JUL2024|Y|N
C1747028|1406671|10SEP2023|Y|Y
C1748361|1401661|01OCT2023|N|N
C1749309|1398283|26JAN2025|Y|N
C1749725|1396603|01SEP2024|N|N
C1749725|1396604|22DEC2024|N|N
C1749725|1396602|21JAN2024|Y|Y
C1750400|1394122|09APR2023|N|N
C1750400|1394126|31DEC2023|N|N
C1750400|1394125|24DEC2023|N|N
C1750400|1394124|19NOV2023|N|N
C1750400|1394123|14MAY2023|N|N
C1750400|1394129|18AUG2024|Y|N
C1750400|1394127|19MAY2024|N|N
C1750400|1394128|07JUL2024|N|N
C1751022|1391712|25AUG2024|Y|N
C1751022|1391713|22SEP2024|N|N
C1751022|1391714|06OCT2024|Y|Y
C1751022|1391711|07JUL2024|Y|Y
C1751022|1391710|02JUN2024|Y|N
C1751022|1391709|05MAY2024|N|N
C1751022|1391708|28JAN2024|Y|Y
C1751022|1391706|01OCT2023|N|N
C1751022|1391707|17DEC2023|N|N
C1751022|1391715|02FEB2025|N|N
C1751972|1388090|18FEB2024|Y|N
C1751972|1388091|25AUG2024|Y|N
C1752236|1387174|12NOV2023|N|N
C1753508|1382344|03DEC2023|N|N
C1753508|1382339|30JUL2023|N|N
C1753508|1382340|06AUG2023|N|N
C1753508|1382341|08OCT2023|N|N
C1753508|1382346|04FEB2024|N|N
C1753508|1382345|14JAN2024|N|N
C1753508|1382343|12NOV2023|N|N
C1753508|1382342|29OCT2023|N|N
C1753508|1382347|14APR2024|N|N
C1753508|1382348|16JUN2024|N|N
C1753508|1382349|23JUN2024|Y|N
C1756361|1362776|25AUG2024|Y|N
C1756361|1362775|07APR2024|N|N
C1756433|1362362|26MAY2024|N|N
C1757668|1354058|06OCT2024|Y|N
C1757668|1354057|21JAN2024|N|N
C1760601|1333926|22DEC2024|Y|N
C1760601|1333925|24DEC2023|N|N
C1761778|1326632|07JUL2024|Y|Y
C1761778|1326633|25AUG2024|Y|Y
C1761778|1326631|17MAR2024|N|N
C1761778|1326629|30JUL2023|Y|Y
C1761778|1326630|28JAN2024|N|N
C1762104|1324579|11FEB2024|N|N
C1762104|1324578|05NOV2023|N|N
C1762104|1324576|02JUL2023|Y|Y
C1762104|1324577|16JUL2023|N|N
C1762104|1324575|25JUN2023|N|N
C1762104|1324585|29DEC2024|N|N
C1762104|1324587|09FEB2025|N|N
C1762104|1324586|05JAN2025|Y|N
C1762104|1324582|28JUL2024|Y|N
C1762104|1324583|27OCT2024|N|N
C1762104|1324584|10NOV2024|N|N
C1762104|1324580|21APR2024|N|N
C1762104|1324581|07JUL2024|N|N
C1764591|1308217|17MAR2024|N|N
C1764591|1308219|03NOV2024|N|N
C1764591|1308218|07APR2024|Y|N
C1764972|1305980|17NOV2024|N|N
C1764972|1305978|29SEP2024|N|N
C1764972|1305976|28JUL2024|N|N
C1764972|1305979|13OCT2024|Y|Y
C1764972|1305977|22SEP2024|N|N
C1764972|1305971|08OCT2023|N|N
C1764972|1305975|28JAN2024|Y|Y
C1764972|1305973|17DEC2023|N|N
C1764972|1305974|21JAN2024|Y|N
C1764972|1305972|10DEC2023|N|N
C1764972|1305981|29DEC2024|Y|N
C1764972|1305983|16FEB2025|N|N
C1764972|1305982|19JAN2025|Y|N
C1765020|1305665|05MAY2024|N|N
C1767383|1289939|18AUG2024|N|N
C1767383|1289942|06OCT2024|Y|Y
C1767383|1289941|22SEP2024|N|N
C1767383|1289940|01SEP2024|Y|N
C1767383|1289944|15DEC2024|N|N
C1767383|1289943|08DEC2024|N|N
C1767383|1289935|26NOV2023|N|N
C1767383|1289937|10MAR2024|N|N
C1767383|1289936|28JAN2024|N|N
C1767383|1289934|01OCT2023|N|N
C1767383|1289938|17MAR2024|N|N
C1767495|1289241|14JAN2024|Y|N
C1767495|1289242|25FEB2024|N|N
C1767495|1289243|03NOV2024|Y|Y
C1769475|1275625|16FEB2025|N|N
C1769643|1274552|28JUL2024|Y|N
C1769643|1274551|26MAY2024|N|N
C1770399|1269487|26MAY2024|N|N
C1770399|1269485|04JUN2023|N|N
C1770399|1269486|03SEP2023|N|N
C1770399|1269488|09FEB2025|N|N
C1771541|1261668|30JUN2024|Y|N
C1771541|1261667|04FEB2024|Y|N
C1771541|1261665|06AUG2023|N|N
C1771541|1261666|24SEP2023|N|N
C1771541|1261669|02FEB2025|Y|Y
C1772880|1252893|24MAR2024|N|N
C1774123|1244964|18AUG2024|N|N
C1774123|1244968|17NOV2024|N|N
C1774123|1244967|27OCT2024|N|N
C1774123|1244966|06OCT2024|Y|N
C1774123|1244963|23JUN2024|Y|N
C1774123|1244965|15SEP2024|Y|N
C1774123|1244969|22DEC2024|Y|Y
C1774123|1244957|21MAY2023|Y|Y
C1774123|1244959|08OCT2023|Y|N
C1774123|1244958|30JUL2023|N|N
C1774123|1244960|17DEC2023|N|N
C1774123|1244961|21JAN2024|N|N
C1774123|1244962|04FEB2024|N|N
C1774416|1242929|07JAN2024|N|N
C1774416|1242928|17DEC2023|N|N
C1774416|1242930|17MAR2024|Y|N
C1774416|1242932|02FEB2025|Y|N
C1774416|1242931|01SEP2024|Y|Y
C1775312|1237189|21APR2024|Y|Y
C1775312|1237188|30APR2023|N|N
C1775529|1235849|18AUG2024|N|N
C1775529|1235848|05MAY2024|N|N
C1775529|1235847|29OCT2023|N|N
C1775529|1235846|23JUL2023|Y|N
